"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
"Qatar","453","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-47.96733096","-49.82164097","-40.31988725","-43.18777479","-38.24573751","-32.96361356","-33.65693771","-33.91596742","-30.97395994","-28.38950091","-24.39714241",
"Azerbaijan","912","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-37.93270745","-32.01711720","-30.46997181","-28.29838560","-32.35261387","-33.65535318","-27.65752777","-31.94746091","-24.84004929","-23.31179884","-26.62043418",
"Kuwait","443","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-56.95087285","-61.52870438","-54.91337118","-48.14457662","-51.92574655","-56.27016726","-56.44963257","-54.54347531","-52.34736795","-47.11127661","-50.40198266",
"Saudi Arabia","456","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-57.89835673","-61.30082608","-45.75825277","-35.96617868","-35.06875722","-39.14675466","-34.69175916","-34.94125343","-29.82983556","-32.34554100","-28.20426840",
"Algeria","612","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-32.72155584","-37.89515385","-36.78842868","-27.78856374","-24.82304879","-26.93144948","-28.06386742","-25.90958318","-24.45358008","-33.81448759","-36.16958597",
"Kazakhstan","916","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","4.94569287","2.48184807","-6.25928983","-4.50321692","-4.26550856","2.57956421","-0.56954267","-7.03691626","-4.96605193","0.09103671","-0.88281779",
"Kyrgyz Republic","917","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-3.69942234","-3.06826988","-2.51682041","-5.79019542","-3.73292630","-0.59009896","-0.07406528","-3.06216366","-0.70749345","-0.27689462","-1.77669122",
"CCA low-income developing countries","9494","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","0.79460588","0.93250942","-1.14970838","-1.45852674","-2.40251637","-1.69003200","-3.18146154","-4.23030068","-4.92922241","-3.28305967","-4.77403460",
"Lebanon","446","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-8.82309446","-6.21683951","-7.48392411","-8.88398937","-8.65409875","-11.29959886","-10.38206394","-3.52455590","0.64078753","-4.91240730",,
"Oman","449","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","2.77771749","-1.57685472","-13.47189542","-19.61770367","-10.45923864","-6.71929741","-4.83005383","-15.67329272","-3.13448510","7.44415008","6.24903650",
"Uzbekistan","927","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","1.44209820","1.31151668","-0.96769426","-0.49995720","-1.84259599","-1.71470860","-3.81996783","-4.37621895","-6.03779417","-4.11733032","-5.48606667",
"United Arab Emirates","466","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","8.18284762","1.78883925","-6.55507979","-3.05130545","-0.16433273","3.76950580","2.59018123","-2.46828920","4.03264238","9.88866431","5.05452695",
"Iraq","433","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-82.61500435","-76.20858385","-61.36959492","-58.65021395","-51.15312841","-51.36494011","-55.71048037","-55.86257784","-59.83307974","-85.25463739","-85.19270826",
"ME&CA Oil Exporters","4400","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-44.01404827","-42.65160706","-34.52421166","-28.76251586","-27.61608622","-30.74614559","-29.67597897","-29.91987318","-29.54203341","-31.91222784","-29.90242086",
"Libya","672","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-171.05176996","-93.42897329","-58.60931846","-46.37700085","-45.04597025","-39.02533555","-34.27615430","-33.24068754","-252.26759928","-282.43337660","-245.84945201",
"Bahrain","419","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-40.60952720","-32.36284502","-37.05197086","-33.07135699","-30.33609967","-32.89623547","-27.30876991","-30.62647158","-27.16020394","-25.04874028","-22.79078013",
"United Arab Emirates","466","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-30.08780106","-31.71170830","-26.04528528","-18.69633011","-17.72331096","-20.51134586","-17.56899474","-18.41381423","-15.73418816","-12.52803464","-14.43262835",
"Oman","449","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-67.42275241","-67.32457697","-57.57767019","-52.07703257","-44.47549447","-51.23616841","-46.58626354","-53.23899840","-44.38662048","-39.34366807","-29.16238466",
"Kazakhstan","916","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-8.30663401","-11.00317711","-15.50644679","-10.48532182","-11.93158087","-5.54374892","-7.49455959","-12.07187821","-11.46713434","-9.81745091","-8.90401841",
"MENA oil exporters","4412","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-48.13026090","-46.30857336","-36.73954705","-30.32205652","-29.02320165","-32.96348279","-31.92229576","-32.06737851","-31.83204988","-34.54195790","-32.53414040",
"Iran, Islamic Republic of","429","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-7.83562448","-7.13308546","-7.74392980","-7.96469150","-8.30851698","-7.80170688","-6.61803396","-6.39921958","-5.89005196","-6.39199077","-7.69407013",
"Turkmenistan","925","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-9.09521551","-9.23419694","-6.84313197","-5.59984895","-6.45058265","-5.22261675","-5.33732474","-4.38183719","-2.71754860","-2.15295634","-2.64628434",
"GCC","450","Overall non-oil fiscal balance, General Government","GGXOFBXO_GDPXO","Value","-50.03224097","-52.35480507","-41.22093012","-33.94882141","-32.65144612","-35.75141996","-32.56042511","-33.13630735","-29.03466723","-28.72466043","-26.08683195",
"GCC","450","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","10.67803431","2.67028739","-7.29365277","-9.19562598","-5.29451684","-1.21476329","-1.21358720","-8.00788103","-0.15122827","6.81943339","3.53129596",
"Turkmenistan","925","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","1.16920242","0.69547738","-0.56673831","-2.06594134","-2.32182362","-0.18022171","-0.34100618","-0.13486985","0.43500732","2.44982431","0.86469204",
"Iran, Islamic Republic of","429","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-0.83077977","-1.04706946","-1.49994009","-1.77313787","-1.61362237","-1.63969599","-4.48305440","-5.76611402","-4.22010503","-4.08531961","-5.45392861",
"ME&CA Emerging Market and Middle-Income Countries","2001","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-8.67012967","-6.80202374","-7.08171663","-7.18566471","-6.30382785","-6.32542708","-6.73247142","-7.29335452","-6.34908387","-6.23385222","-5.69467662",
"Armenia","911","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-0.28011862","-0.71944484","-3.68054023","-4.09463841","-5.87843258","-0.46045531","0.13673456","-3.76247829","-2.58096339","-0.39046232","-1.09041879",
"MENA oil exporters","4412","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","5.55355577","-0.29770007","-7.76174447","-8.82213309","-4.63809364","-0.53204680","-1.56068075","-8.84820098","-0.91283459","5.22251218","0.62132241",
"Algeria","612","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-0.86325603","-7.98482755","-15.67758767","-13.38160734","-8.56109326","-6.84514183","-9.58347544","-11.89878225","-7.19606147","-2.85767169","-8.60939094",
"Sudan","732","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-5.76075510","-4.71845162","-3.86940297","-3.91835672","-6.06939922","-7.92546446","-10.81508377","-5.91769189","-0.28456981","-2.52408490","-4.18575113",
"Georgia","915","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-2.00986052","-2.39151704","-2.50240787","-2.86150541","-2.70301285","-2.28916226","-2.06758646","-9.36633479","-6.11180499","-3.10590899","-2.83240953",
"Saudi Arabia","456","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","5.58452432","-3.49460879","-15.47848933","-13.65616306","-8.88745422","-5.45379406","-4.20257456","-10.67992176","-2.25491358","2.50428032","-0.26700591",
"Somalia","726","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-0.11299516","-0.05553951","0.24173042","0.46081756","0.37419583","0.02914250","0.25316689","0.26861379","-0.85026011","0.02302394","-0.38063528",
"CCA","949","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","2.88935131","1.74317484","-3.99090535","-2.86642524","-3.25920787","1.46257369","0.07037974","-5.39137137","-2.99746513","0.49013905","-1.26355123",
"Afghanistan","512","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-0.63094557","-1.71879681","-1.37770033","0.12725798","-0.67310591","1.63419574","-1.05808112","-2.24279939","-0.32878684",,,
"Azerbaijan","912","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","1.64347510","2.74233938","-4.83304259","-1.16992206","-1.34222569","5.42901807","8.95485593","-6.43799765","4.09624470","5.96958407","0.97584413",
"Jordan","439","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-10.06691987","-8.47549351","-8.38929966","-3.65740525","-3.56683825","-4.61269212","-5.73941135","-8.61292926","-7.75436209","-7.27231965","-6.99869195",
"Mauritania","682","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-0.66156950","-2.63952871","-2.44253222","0.13204237","0.53074110","3.22651693","2.59156825","2.73578140","2.39718263","-2.98903508","-2.65424676",
"Kuwait","443","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","33.77827130","21.50111301","4.50001593","0.83809593","1.77324973","6.50761721","2.20969447","-11.68204372","-0.34470455","19.05203573","14.01631980",
"Qatar","453","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","21.55652252","15.40217954","21.65567416","-4.89477353","-2.56335721","5.85848374","4.84383183","1.27208975","4.33238097","13.50957629","10.76040623",
"Tajikistan","923","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-0.90150182","0.84935608","-1.97216449","-8.97923629","-5.65570380","-2.69396918","-2.05280058","-4.33940890","-0.66645098","-0.23297886","-2.54382373",
"Morocco","686","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-4.70175272","-4.77965039","-4.51441874","-4.42613853","-3.23298474","-3.43063844","-3.55094133","-7.14709366","-5.98544077","-5.22134760","-4.90098965",
"Djibouti","611","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-4.24535010","-6.85816476","-15.45315373","-8.30332828","-4.51191883","-2.87734356","-0.91756725","-2.31085007","-2.70951077","-1.44337513","-3.60643757",
"Iraq","433","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-6.06228278","-5.63053375","-12.82965397","-14.50230694","-1.50266390","7.78689939","0.84857020","-12.94050635","-0.37473102","7.64224222","-7.67146273",
"Pakistan","564","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-7.48102531","-4.36889549","-4.73876844","-3.92326074","-5.17126645","-5.67329364","-7.78913139","-7.03158864","-6.04118563","-7.82765351","-8.06232633",
"Yemen, Republic of","474","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-6.89711870","-4.13608397","-8.74979320","-8.50702111","-4.90456423","-7.84714669","-5.88573104","-4.45815838","-0.91805825","-2.59645956","-2.67692022",
"Middle East and Central Asia","400","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","1.95541888","-1.57507297","-7.09727243","-7.70302911","-4.88395840","-1.80518479","-2.77782778","-7.89626507","-2.56104953","1.84037334","-1.08901778",
"Egypt","469","Overal fiscal balance, General government, percent of GDP","GGXOFB_GDP","Value","-12.27932601","-10.72266355","-10.37048173","-11.79615210","-9.89838070","-8.97473319","-7.59534310","-7.46862627","-6.95529858","-5.77862544","-4.61953097",
